Date;PX_LAST;PX_VOLUME
19.01.2022;23.85;#N/A N/A
18.01.2022;22.79;#N/A N/A
14.01.2022;19.19;#N/A N/A
13.01.2022;20.31;#N/A N/A
12.01.2022;17.62;#N/A N/A
11.01.2022;18.41;#N/A N/A
10.01.2022;19.4;#N/A N/A
07.01.2022;18.76;#N/A N/A
06.01.2022;19.61;#N/A N/A
05.01.2022;19.73;#N/A N/A
04.01.2022;16.91;#N/A N/A
03.01.2022;16.6;#N/A N/A
31.12.2021;17.22;#N/A N/A
30.12.2021;17.33;#N/A N/A
29.12.2021;16.95;#N/A N/A
28.12.2021;17.54;#N/A N/A
27.12.2021;17.68;#N/A N/A
23.12.2021;17.96;#N/A N/A
22.12.2021;18.63;#N/A N/A
21.12.2021;21.01;#N/A N/A
20.12.2021;22.87;#N/A N/A
17.12.2021;21.57;#N/A N/A
16.12.2021;20.57;#N/A N/A
15.12.2021;19.29;#N/A N/A
14.12.2021;21.89;#N/A N/A
13.12.2021;20.31;#N/A N/A
10.12.2021;18.69;#N/A N/A
09.12.2021;21.58;#N/A N/A
08.12.2021;19.9;#N/A N/A
07.12.2021;21.89;#N/A N/A
06.12.2021;27.18;#N/A N/A
03.12.2021;30.67;#N/A N/A
02.12.2021;27.95;#N/A N/A
01.12.2021;31.12;#N/A N/A
30.11.2021;27.19;#N/A N/A
29.11.2021;22.96;#N/A N/A
26.11.2021;28.62;#N/A N/A
24.11.2021;18.58;#N/A N/A
23.11.2021;19.38;#N/A N/A
22.11.2021;19.17;#N/A N/A
19.11.2021;17.91;#N/A N/A
18.11.2021;17.59;#N/A N/A
17.11.2021;17.11;#N/A N/A
16.11.2021;16.37;#N/A N/A
15.11.2021;16.49;#N/A N/A
12.11.2021;16.29;#N/A N/A
11.11.2021;17.66;#N/A N/A
10.11.2021;18.73;#N/A N/A
09.11.2021;17.78;#N/A N/A
08.11.2021;17.22;#N/A N/A
05.11.2021;16.48;#N/A N/A
04.11.2021;15.44;#N/A N/A
03.11.2021;15.1;#N/A N/A
02.11.2021;16.03;#N/A N/A
01.11.2021;16.41;#N/A N/A
29.10.2021;16.26;#N/A N/A
28.10.2021;16.53;#N/A N/A
27.10.2021;16.98;#N/A N/A
26.10.2021;15.98;#N/A N/A
25.10.2021;15.24;#N/A N/A
22.10.2021;15.43;#N/A N/A
21.10.2021;15.01;#N/A N/A
20.10.2021;15.49;#N/A N/A
19.10.2021;15.7;#N/A N/A
18.10.2021;16.31;#N/A N/A
15.10.2021;16.3;#N/A N/A
14.10.2021;16.86;#N/A N/A
